Run Date: 27-apr-2014 
Semester: Spring 2014

 
Course	Title	Units	Lec/Sec	Days	Begin	End	Bldg/Room	Location	Instructor(s)
Aerospace Studies-ROTC	 	 	 	 	 	 	 	 	 	 
90949	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Dzombak
90950	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Barr
90951	Independent Study	1-24	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Ammirati
90952	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Jordan
90953	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Acquisti
90954	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Gaynor
90955	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Gorr
90956	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Kurland
90957	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Lewis
90958	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Kelley
90959	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Krackhardt
90960	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Krishnan
90961	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Lightman
90962	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Lewis
90963	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Martin
90964	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Hampshire
90965	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Nagin
90966	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Padman
 	 	 	B	TBA			DNM DNM	Pittsburgh, Pennsylvania	Padman
 	 	 	C	TBA			DNM DNM	Pittsburgh, Pennsylvania	Padman
90967	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Bowser
90968	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Roehrig
90969	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Rousseau
90970	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Heidemann
 	 	 	K	TBA			DNM DNM	Adelaide, Australia	Instructor TBA
90971	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Crawford
90972	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Stewman
90973	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Strauss
90974	Independent Study	1-24	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Falbo
90975	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Tarr
90976	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Taylor
90977	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Wessel
90978	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Wilburn
90979	Independent Study	1-12	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
90985	Applied Microeconomics Seminar	0.0	A	TR	03:00PM	05:50PM	HBH 2503	Pittsburgh, Pennsylvania	Instructor TBA
Robotics	 	 	 	 	 	 	 	 	 	 
16264	Humanoids	12.0	A	TR	03:00PM	04:20PM	NSH 3002	Pittsburgh, Pennsylvania	Atkeson
16299	Introduction to Feedback Control Systems	12.0	A	TR	01:30PM	02:50PM	NSH 3002	Pittsburgh, Pennsylvania	Kelly, Park
16311	Introduction to Robotics	12.0	A	MW	10:30AM	11:50AM	NSH 3002	Pittsburgh, Pennsylvania	Choset
 	 	 	 	T	03:30PM	04:20PM	SH 125	Pittsburgh, Pennsylvania
16385	Computer Vision	9.0	A	TR	12:00PM	01:20PM	BH A53	Pittsburgh, Pennsylvania	Kitani
16467	Human Robot Interaction	12.0	A	MW	01:30PM	02:50PM	NSH 3002	Pittsburgh, Pennsylvania	Simmons, Nourbakhsh
16597	Undergraduate Reading and Research	0-48	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
16612	MS-RT Year One Program Fundamentals of Robotics III	12.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Siegel
16613	MS-RT Year 1 Program Fundamentals of Robotics IV	12.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Siegel
16614	MS-RT Extended Project Course Sequence (EPCS)	0-18	A	TBA			DNM DNM	Nanking, China	Instructor TBA
 	 	 	B	TBA			DNM DNM	Manchester, United Kingdom	Siegel
 	 	 	C	TBA			DNM DNM	Pittsburgh, Pennsylvania	Siegel
16615	MS-RT Supervised Studies in Robotics	1-48	A	TBA			DNM DNM	Nanking, China	Siegel
 	 	 	B	TBA			DNM DNM	Manchester, United Kingdom	Siegel
 	 	 	C	TBA			DNM DNM	Pittsburgh, Pennsylvania	Siegel
16662	Robot Autonomy	12.0	A	MW	03:00PM	04:20PM	GHC 4215	Pittsburgh, Pennsylvania	Srinivasa
 	 	 	B	MW	03:00PM	04:20PM	GHC 4215	Pittsburgh, Pennsylvania	Srinivasa
16682	MRSD Project II	12.0	A	TR	03:00PM	04:50PM	GHC 4211	Pittsburgh, Pennsylvania	Dolan
 	 	 	B	TR	03:00PM	04:50PM	GHC 4211	Pittsburgh, Pennsylvania	Dolan
16698	MRSD Business Seminar	9.0	A	F	10:00AM	01:20PM	NSH 1305	Pittsburgh, Pennsylvania	Schempf
16711	Kinematics, Dynamic Systems and Control	12.0	A	TR	12:00PM	01:20PM	NSH 1305	Pittsburgh, Pennsylvania	Geyer
16720	Computer Vision:	12.0	 	 	 	 	 	 
 	Computer Vision	 	A	MW	10:30AM	11:50AM	NSH 1305	Pittsburgh, Pennsylvania	Narasimhan
16722	Sensing and Sensors	12.0	A	MW	04:30PM	05:50PM	NSH 3002	Pittsburgh, Pennsylvania	Siegel
 	 	 	B	MW	04:30PM	05:50PM	NSH 3002	Pittsburgh, Pennsylvania	Siegel
16725	Methods in Medical Image Analysis	12.0	A	TR	10:30AM	11:50AM	GHC 5222	Pittsburgh, Pennsylvania	Galeotti
16745	Dynamic Optimization	12.0	A	MW	03:00PM	04:20PM	NSH 3002	Pittsburgh, Pennsylvania	Atkeson
16778	Mechatronic Design	12.0	Lec	MW	02:30PM	04:20PM	DH 1212	Pittsburgh, Pennsylvania	Neuman, Dolan
 	 	 	A	TBA			HH 1307	Pittsburgh, Pennsylvania	Neuman, Dolan
16850	Systems Engineering	12.0	A	TR	10:30AM	11:50AM	NSH 3002	Pittsburgh, Pennsylvania	Wettergreen
16865	Advanced Mobile Robot Development	12.0	A	MW	03:00PM	04:20PM	GHC 5222	Pittsburgh, Pennsylvania	Whittaker
16897	Seminar on Robotics	0.0	A	F	03:00PM	05:30PM	NSH 1305	Pittsburgh, Pennsylvania	Instructor TBA
16899	Special Topics:	9.0	 	 	 	 	 	 
 	The Visual World as seen by Neurons and Machines	 	A	MW	12:00PM	01:20PM	NSH 3002	Pittsburgh, Pennsylvania	Gupta, Aminoff
 	Special Topics:	 	 	 	 	 	 	 
 	Adaptive Control and Reinforcement Learning	 	C	TR	04:30PM	05:50PM	NSH 3002	Pittsburgh, Pennsylvania	Bagnell
16990	Practicum	1-48	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Simmons
16991	Practicum	3-36	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
16995	Independent Study	0-36	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
16997	Reading and Research in Robotics	0-48	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	PP	TBA			TBA	Lisbon, Portugal	Instructor TBA
Silicon Valley	 	 	 	 	 	 	 	 	 	 
96703	Metrics for Software Engineers	12.0	A4	T	01:00PM	02:20PM	B23 109	San Jose, California	Peraire
 	 	 	B4	T	06:30PM	07:50PM	B23 109	San Jose, California	Erdogmus
96709	Avoiding Software Project Failures	12.0	A3	M	06:30PM	07:50PM	B23 109	San Jose, California	Drummond
96710	Software Engineering Practicum	24.0	A	T	06:30PM	07:50PM	B23 211	San Jose, California	Katz
96714	Java for Smart Phone Development	12.0	A	TR	09:30AM	11:50AM	B23 211	San Jose, California	Singh
96736	Special Topics: Service Oriented Computing	12.0	A	M	10:30AM	11:50AM	B23 211	San Jose, California	Zhang
 	 	 	B	M	01:30PM	02:50PM	TBA	Pittsburgh, Pennsylvania	Zhang
96781	Metrics for Software Managers	12.0	A4	M	06:30PM	07:50PM	B23 118	San Jose, California	Mercier
96782	Process and Project Mangement	12.0	A3	T	10:00AM	11:20AM	B23 118	San Jose, California	Peraire
 	 	 	B3	T	01:00PM	02:20PM	B23 109	San Jose, California	Erdogmus
 	 	 	C3	W	06:30PM	07:50PM	B23 109	San Jose, California	Root
96783	Managing Software Professionals	12.0	A4	T	06:30PM	07:50PM	B23 212	San Jose, California	Milholland
 	 	 	B4	T	02:30PM	04:00PM	B23 212	San Jose, California	Mercier
96790	Software Product Strategy	12.0	A3	W	06:30PM	07:50PM	B23 212	San Jose, California	Wasserman
 	 	 	B3	W	03:30PM	04:50PM	B23 212	San Jose, California	Wasserman
96791	The Business of Software	12.0	A4	W	06:30PM	07:50PM	B23 212	San Jose, California	Thomas
 	 	 	B4	W	03:30PM	04:20PM	B23 212	San Jose, California	Thomas
96808	Organizational Behavior for High Tech Knowledge Industry	12.0	A4	W	06:30PM	07:50PM	B23 212	San Jose, California	Root
96809	Enterprise Innovation	24.0	A	W	06:00PM	08:20PM	B23 211	San Jose, California	Evans
96822	The Mobile Ecosystem	6.0	A4	W	01:30PM	03:20PM	B23 211	San Jose, California	Fong
 	 	 	B4	W	04:30PM	06:20PM	INI DEC	Pittsburgh, Pennsylvania	Fong
96826	Directed Research	12-36	A	TBA			DNM DNM	San Jose, California	Sedano
96827	Improvisation for Engineers	3.0	A	F	02:30PM	04:00PM	B23 109	San Jose, California	Sedano
96836	Wireless Network Security	12.0	A	TR	10:30AM	11:50AM	B23 118	San Jose, California	Tague
96838	Craft of Software Development	12.0	A	TR	10:30AM	11:50AM	B19 1065	San Jose, California	Sedano
96839	Special Topics in Signal Processing: Advance Speech Lab:	12.0	 	 	 	 	 	 
 	Advanced Speech Lab	 	A	W	09:30AM	11:20AM	B23 211	San Jose, California	Lane
96840	Special Topics in Systems and Control:	12.0	 	 	 	 	 	 
 	Stochastic Optimization with Applications	 	A	MW	01:30PM	02:50PM	B23 212	San Jose, California	Lohn
96842	Special Topic in Signal Processing::	12.0	 	 	 	 	 	 
 	Advanced Machine Learning	 	A	TR	09:00AM	10:20AM	B23 118	San Jose, California	Mengshoel
96843	Independent Study	12-24	A	TBA			DNM DNM	San Jose, California	Mercier
Social & Decision Sciences	 	 	 	 	 	 	 	 	 	 
88051	Study Abroad	0.0	A	TBA			TBA	Pittsburgh, Pennsylvania	Miller
88061	Washington Semester	36-45	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
88120	Reason, Passion and Cognition	9.0	A	TR	03:00PM	04:20PM	DH 1212	Pittsburgh, Pennsylvania	Kassam
88124	Freshman Seminar: Democracies and War	9.0	A	TR	09:00AM	10:20AM	SH 212	Pittsburgh, Pennsylvania	Bausch
88184	Topics of Law: The Bill of Rights	9.0	A	T	06:30PM	09:20PM	PH A18A	Pittsburgh, Pennsylvania	Miller
88198	Research Training: Social and Decision Sciences	6,9	C	TBA			TBA	Pittsburgh, Pennsylvania	Morewedge
 	 	 	K	TBA			TBA	Pittsburgh, Pennsylvania	Skinner
 	 	 	M	TBA			TBA	Pittsburgh, Pennsylvania	Kassam
 	 	 	N	TBA			DNM DNM	Pittsburgh, Pennsylvania	Cikara
 	 	 	R	TBA			TBA	Pittsburgh, Pennsylvania	Golman
 	 	 	S	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
88205	Comparative Politics	9.0	A	MW	12:00PM	01:20PM	PH A21	Pittsburgh, Pennsylvania	Clarke
88221	Policy Analysis II	9.0	A	MW	10:30AM	11:50AM	PH A18C	Pittsburgh, Pennsylvania	Fong
88223	Decision Analysis and Decision Support Systems	9.0	A	TR	10:30AM	11:50AM	BH 136A	Pittsburgh, Pennsylvania	Fischbeck
 	 	 	W	MW	03:00PM	04:20PM	CMB 2147	Doha, Qatar	Gasper
88252	Empirical Research for Social Science and Policy	9.0	A	TR	03:00PM	04:20PM	PH A18B	Pittsburgh, Pennsylvania	Scheines, Bhargava
88260	Organizations	9.0	A	MW	01:30PM	02:50PM	PH A18C	Pittsburgh, Pennsylvania	Xiao
88320	Domestic Politics and International Affairs	9.0	A	TR	01:30PM	02:50PM	SH 220	Pittsburgh, Pennsylvania	Ohtsuki
88355	Social Brains: Neural Bases of Social Perception and Cognition	9.0	A	T	06:30PM	09:20PM	PH A19C	Pittsburgh, Pennsylvania	Cikara
88365	Behavioral Economics and Public Policy	9.0	A	TR	09:00AM	10:20AM	PH A18A	Pittsburgh, Pennsylvania	Markey, Vanepps
88367	Behavior Economics in the Wild	9.0	A	TR	01:30PM	02:50PM	SH 208	Pittsburgh, Pennsylvania	Bhargava
88371	Entrepreneurship, Regulation and Technological Change	9.0	A	TR	03:00PM	04:20PM	PH A19	Pittsburgh, Pennsylvania	Hounshell
88389	Terrorism and Insurgency	9.0	A	TR	10:30AM	11:50AM	PH 225B	Pittsburgh, Pennsylvania	Pechenkina
88393	Legislative Decision-Making: U.S. Congress	9.0	A	MW	01:30PM	02:50PM	PH 226A	Pittsburgh, Pennsylvania	McGovern
88398	Independent Study	1-18	A	TBA			TBA	Pittsburgh, Pennsylvania	Fischbeck
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Downs
 	 	 	C	TBA			TBA	Pittsburgh, Pennsylvania	Morewedge
 	 	 	D	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	E	TBA			TBA	Pittsburgh, Pennsylvania	Borzutzky
 	 	 	H	TBA			TBA	Pittsburgh, Pennsylvania	Hounshell
 	 	 	J	TBA			TBA	Pittsburgh, Pennsylvania	Frazer
 	 	 	L	TBA			TBA	Pittsburgh, Pennsylvania	Loewenstein
 	 	 	M	TBA			TBA	Pittsburgh, Pennsylvania	Gonzalez
 	 	 	N	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	P	TBA			TBA	Pittsburgh, Pennsylvania	Fong
 	 	 	Q	TBA			TBA	Pittsburgh, Pennsylvania	Fischhoff
 	 	 	R	TBA			TBA	Pittsburgh, Pennsylvania	Branstetter
 	 	 	S	TBA			TBA	Pittsburgh, Pennsylvania	Skinner
88399	Undergraduate Research	1-18	A	TBA			TBA	Pittsburgh, Pennsylvania	Fischbeck
 	 	 	B	TBA			DNM DNM	Pittsburgh, Pennsylvania	Bhargava
 	 	 	C	TBA			TBA	Pittsburgh, Pennsylvania	Morewedge
 	 	 	F	TBA			DNM DNM	Pittsburgh, Pennsylvania	Fischhoff
 	 	 	G	TBA			TBA	Pittsburgh, Pennsylvania	Argo
 	 	 	K	TBA			DNM DNM	Pittsburgh, Pennsylvania	Kassam
 	 	 	L	TBA			TBA	Pittsburgh, Pennsylvania	Loewenstein
 	 	 	M	TBA			DNM DNM	Pittsburgh, Pennsylvania	Cikara
 	 	 	N	TBA			TBA	Pittsburgh, Pennsylvania	Broomell
 	 	 	S	TBA			DNM DNM	Pittsburgh, Pennsylvania	Branstetter
 	 	 	V	TBA			DNM DNM	Pittsburgh, Pennsylvania	Bausch
88402	Modeling Complex Social Systems	9.0	A	MW	03:00PM	04:20PM	DH 2122	Pittsburgh, Pennsylvania	Golman
88404	Economics of Networks and Information	9.0	A	TR	09:00AM	10:20AM	PH 225B	Pittsburgh, Pennsylvania	Querbes-Revier
88405	Risk Perception and Communication	9.0	A	MW	10:30AM	11:50AM	PH A19	Pittsburgh, Pennsylvania	Broomell
88413	Energy and Climate: History, Science, Technology, & Policy in the US 1776-2076	9.0	A	MW	03:00PM	04:20PM	PH 125B	Pittsburgh, Pennsylvania	Hounshell
88432	International Policy Decision Modeling Workshop	9.0	A	M	01:30PM	04:20PM	HBH 2503	Pittsburgh, Pennsylvania	Branstetter
88435	Analysis of Uncertain Social Systems	9.0	A	MW	01:30PM	02:50PM	PH 126A	Pittsburgh, Pennsylvania	Broomell
88450	IRP Capstone Policy Forum	VAR	A	M	05:30PM	07:20PM	MDC 510	Washington, District of Columbia:Dulles	Skinner
88451	Policy Analysis Senior Project	12.0	A	TR	03:00PM	04:50PM	WEH 5403	Pittsburgh, Pennsylvania	Matthews, Casman
 	 	 	B	TR	03:00PM	04:50PM	PH 226C	Pittsburgh, Pennsylvania	Klima, Argo
88499	Advanced Undergraduate Research	1-12	C	TBA			TBA	Pittsburgh, Pennsylvania	Morewedge
 	 	 	J	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	N	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
88505	Undergraduate Internship	1-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
88605	Risk Perception and Communication	12.0	A	MW	10:30AM	11:50AM	PH A19	Pittsburgh, Pennsylvania	Broomell
88612	Modeling Complex Social Systems	12.0	A	MW	03:00PM	04:20PM	DH 2122	Pittsburgh, Pennsylvania	Golman
88623	Decision Analysis and Decision Support Systems	12.0	A	TR	10:30AM	11:50AM	BH 136A	Pittsburgh, Pennsylvania	Fischbeck
88635	Analysis of Uncertain Social Systems	12.0	A	MW	01:30PM	02:50PM	PH 126A	Pittsburgh, Pennsylvania	Broomell
88665	Behavioral Economics and Public Policy	12.0	A	TR	09:00AM	10:20AM	PH A18A	Pittsburgh, Pennsylvania	Markey, Vanepps
88667	Behavioral Economics in the Wild	12.0	A	TR	01:30PM	02:50PM	SH 208	Pittsburgh, Pennsylvania	Bhargava
88762	Dynamic Models for Firm Decision Making and Industrial Competition	12.0	PP	TBA			TBA	Lisbon, Portugal	Instructor TBA
88771	Entrepreneurship, Regulation, and Technological Change	12.0	A	TR	03:00PM	04:20PM	PH A19	Pittsburgh, Pennsylvania	Hounshell
88775	"Us versus Them": The Psychology of Group Processes and Intergroup Relations	12.0	A	W	02:30PM	05:20PM	PH A20	Pittsburgh, Pennsylvania	Cikara
88791	Entrepreneurship, Growth and Industrial Change	12.0	PP	TBA			TBA	Lisbon, Portugal	Instructor TBA
88898	Graduate Independent Study	0-48	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Fischbeck
 	 	 	C	TBA			TBA	Pittsburgh, Pennsylvania	Morewedge
 	 	 	D	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	E	TBA			TBA	Pittsburgh, Pennsylvania	Borzutzky
 	 	 	H	TBA			TBA	Pittsburgh, Pennsylvania	Hounshell
 	 	 	J	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	K	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	L	TBA			TBA	Pittsburgh, Pennsylvania	Loewenstein
 	 	 	N	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	Q	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	S	TBA			TBA	Pittsburgh, Pennsylvania	Gonzalez
88901	Graduate Research Seminar II	6.0	A	F	01:00PM	02:20PM	PH 223D	Pittsburgh, Pennsylvania	Miller
88905	Outside Research	1-36	A	TBA			TBA	Pittsburgh, Pennsylvania	Loewenstein
88940	Pre-Dissertation	0-36	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
88950	Dissertation	5-12	A	TBA			TBA	Pittsburgh, Pennsylvania	Loewenstein
88951	Dissertation	36.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Loewenstein
88998	Graduate Reading and Research	0-36	PP	TBA			DNM DNM	Lisbon, Portugal	Instructor TBA
Software Engineering	 	 	 	 	 	 	 	 	 	 
17602	Introduction to Personal Software Process	6.0	A3	MW	10:30AM	11:50AM	SCR 265	Pittsburgh, Pennsylvania	Rosso-Llopart
17603	Intro to Team Software Process	6.0	A4	MW	10:30AM	11:50AM	SCR 265	Pittsburgh, Pennsylvania	Rosso-Llopart
17610	Risk Management for Software Intensive Projects	6,12	A3	TR	10:30AM	11:50AM	SCR 265	Pittsburgh, Pennsylvania	Rosso-Llopart, Root
17619	Introduction to Real-Time Software and Systems	12.0	D	TBA			DNM DNM	Pittsburgh, Pennsylvania	Clark
17638	Systems Architecture for Managers	6.0	A3	MW	10:30AM	11:50AM	GHC 4301	Pittsburgh, Pennsylvania	Bass
17639	Mangement of Software Development for Technology Executives	6.0	A4	TR	10:30AM	11:50AM	NSH 1305	Pittsburgh, Pennsylvania	Miranda
17654	Analysis of Software Artifacts	12.0	A	TR	05:30PM	06:50PM	SCR 265	Pittsburgh, Pennsylvania	Miranda, Legoues
 	 	 	D	TBA			DNM DNM	Pittsburgh, Pennsylvania	Gennari
17655	Architectures for Software Systems	12.0	D	TBA			DNM DNM	Pittsburgh, Pennsylvania	Mellinger
 	 	 	G	TBA			DNM DNM	Pittsburgh, Pennsylvania	Peterson
 	 	 	Lec	MW	01:30PM	02:50PM	SCR 265	Pittsburgh, Pennsylvania	Garlan, Lattanze, Bass
 	 	 	A	F	12:00PM	01:20PM	SCR 265	Pittsburgh, Pennsylvania	Garlan, Lattanze, Bass
17657	Communication for Software Engineers II	3,6	A	M	03:30PM	04:50PM	SH 208	Pittsburgh, Pennsylvania	Ciroli, Kolenich
 	 	 	C	T	03:30PM	04:50PM	WEH 5320	Pittsburgh, Pennsylvania	Keating
17672	Software Development Studio II	12, 24	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Root
17677	MSIT Project I	0-24	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Rosso-Llopart, Lattanze, Root, Bass
 	 	 	D	TBA			DNM DNM	Pittsburgh, Pennsylvania	Rosso-Llopart, Root
17678	MSIT Project II	12-36	D	TBA			DNM DNM	Pittsburgh, Pennsylvania	Rosso-Llopart, Root
17691	Software Development Tools	6.0	A4	M	06:00PM	07:20PM	SCR 265	Pittsburgh, Pennsylvania	Rozum
17699	Independent Study	3-27	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Rosso-Llopart
 	 	 	B	TBA			DNM DNM	Pittsburgh, Pennsylvania	Rosso-Llopart
 	 	 	D	TBA			TBA	Pittsburgh, Pennsylvania	Rosso-Llopart
 	 	 	E	TBA			TBA	Pittsburgh, Pennsylvania	Rosso-Llopart
17705	ISR Ph.D Alternative Elective	12.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
17706	ISR Ph.D Elective	12.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
17754	Analysis of Software Artifacts	12.0	A	TR	05:30PM	06:50PM	SCR 265	Pittsburgh, Pennsylvania	Miranda, Legoues
17755	Architectures for Software Systems	12.0	Lec	MW	01:30PM	02:50PM	SCR 265	Pittsburgh, Pennsylvania	Lattanze
 	 	 	A	F	12:00PM	01:20PM	SCR 265	Pittsburgh, Pennsylvania	Lattanze
17777	Independent Study	24-48	A	TBA			TBA	Pittsburgh, Pennsylvania	Tomasic
17791	Software Engineering Seminar	3.0	A	M	03:30PM	04:50PM	WEH 5324	Pittsburgh, Pennsylvania	Aldrich
17806	Software Engineering Independent Study	1-48	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Aldrich
 	 	 	B	TBA			DNM DNM	Pittsburgh, Pennsylvania	Breaux
 	 	 	C	TBA			DNM DNM	Pittsburgh, Pennsylvania	Garlan
 	 	 	D	TBA			DNM DNM	Pittsburgh, Pennsylvania	Herbsleb
 	 	 	E	TBA			DNM DNM	Pittsburgh, Pennsylvania	Kastner
 	 	 	F	TBA			DNM DNM	Pittsburgh, Pennsylvania	Legoues
 	 	 	G	TBA			TBA	Pittsburgh, Pennsylvania	Scherlis
 	 	 	H	TBA			TBA	Pittsburgh, Pennsylvania	Shaw
17997	Graduate Reading and Research	1-48	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Aldrich
 	 	 	PP	TBA			DNM DNM	Lisbon, Portugal	Aldrich
Statistics	 	 	 	 	 	 	 	 	 	 
36051	Study Abroad	0.0	A	TBA			TBA	Pittsburgh, Pennsylvania	TBA
36148	Freshman Seminar:	9.0	 	 	 	 	 	 
 	Numbers Games-Sports & Gambling 21st Century	 	A	TR	10:30AM	11:50AM	PH 126A	Pittsburgh, Pennsylvania	Thomas
36149	Freshman Seminar:	9.0	 	 	 	 	 	 
 	Astronomy in the Era of Big Data	 	A	TR	10:30AM	11:50AM	SH 208	Pittsburgh, Pennsylvania	Freeman
36198	Research Training: Statistics	9.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Freeman
36201	Statistical Reasoning and Practice	9.0	Lec	MWF	10:30AM	11:20AM	DH 2210	Pittsburgh, Pennsylvania	Weinberg
 	 	 	A	R	10:30AM	11:20AM	HL CLSTR	Pittsburgh, Pennsylvania	Weinberg
 	 	 	B	R	02:30PM	03:20PM	HL CLSTR	Pittsburgh, Pennsylvania	Weinberg
 	 	 	C	F	09:30AM	10:20AM	HL CLSTR	Pittsburgh, Pennsylvania	Weinberg
 	 	 	D	F	12:30PM	01:20PM	HL CLSTR	Pittsburgh, Pennsylvania	Weinberg
 	 	 	E	F	02:30PM	03:20PM	HL CLSTR	Pittsburgh, Pennsylvania	Weinberg
 	 	 	F	F	03:30PM	04:20PM	HL CLSTR	Pittsburgh, Pennsylvania	Weinberg
36202	Statistical Methods	9.0	Lec	MWF	09:30AM	10:20AM	DH 2210	Pittsburgh, Pennsylvania	Weinberg
 	 	 	A	R	09:30AM	10:20AM	HL CLSTR	Pittsburgh, Pennsylvania	Weinberg
 	 	 	B	R	12:30PM	01:20PM	BH 140CE	Pittsburgh, Pennsylvania	Weinberg
 	 	 	C	R	03:30PM	04:20PM	HL CLSTR	Pittsburgh, Pennsylvania	Weinberg
 	 	 	D	F	10:30AM	11:20AM	WEH 5202	Pittsburgh, Pennsylvania	Weinberg
 	 	 	E	F	11:30AM	12:20PM	WEH 5202	Pittsburgh, Pennsylvania	Weinberg
 	 	 	F	F	01:30PM	02:20PM	HL CLSTR	Pittsburgh, Pennsylvania	Weinberg
36208	Regression Analysis	9.0	Lec 1	MW	10:30AM	11:20AM	IA SIM AU	Pittsburgh, Pennsylvania	Ferreyra
 	 	 	A	F	10:30AM	11:20AM	IA SIM AU	Pittsburgh, Pennsylvania	Ferreyra
 	 	 	B	F	10:30AM	11:20AM	WEH 5312	Pittsburgh, Pennsylvania	Ferreyra
 	 	 	Lec 2	MW	11:30AM	12:20PM	IA SIM AU	Pittsburgh, Pennsylvania	Ferreyra
 	 	 	D	F	11:30AM	12:20PM	IA SIM AU	Pittsburgh, Pennsylvania	Ferreyra
 	 	 	E	F	11:30AM	12:20PM	WEH 5310	Pittsburgh, Pennsylvania	Ferreyra
36217	Probability Theory and Random Processes	9.0	A	TR	03:00PM	04:20PM	PH 100	Pittsburgh, Pennsylvania	Rinaldo
 	 	 	W	MW	09:00AM	10:20AM	CMB 1199	Doha, Qatar	Rojas Pena
36220	Engineering Statistics and Quality Control	9.0	A	MWF	11:30AM	12:20PM	PH 100	Pittsburgh, Pennsylvania	Roeder
36226	Introduction to Statistical Inference	9.0	A	MWF	09:30AM	10:20AM	GHC 4401	Pittsburgh, Pennsylvania	Cisewski
